,id,listing_url,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
670,1736075,https://www.airbnb.com/rooms/1736075,Stanza grande sui tetti,7051986,Chiara,2013-06-22,"Florence, Tuscany, Italy",1,Centro Storico,43.76836,11.24575,Private room,1,1.0,$25.00,0,0,1,1,0,0,,t,1,2.34
671,1739967,https://www.airbnb.com/rooms/1739967,Ancient building near Pont Vecchio,9161233,Cristiana,2013-10-01,"Florence, Tuscany, Italy",3,Centro Storico,43.76489,11.24664,Entire home/apt,5,1.0,$70.00,0,0,5,55,15,0,,t,1,1.36
672,1746407,https://www.airbnb.com/rooms/1746407,Ghibellina 22 Apartment Renewed 2019,9191348,Elena,2013-10-02,Italy,2,Centro Storico,43.76936,11.26801,Entire home/apt,4,1.0,$95.00,14,44,74,274,0,0,,t,2,0.71
673,1749437,https://www.airbnb.com/rooms/1749437,Wonderful flat overlooking Signoria Square.,9204975,Gianna,2013-10-03,"Florence, Tuscany, Italy",4,Centro Storico,43.76879,11.25659,Entire home/apt,5,2.0,$130.00,11,41,46,131,13,2,,t,2,1.67
674,1750730,https://www.airbnb.com/rooms/1750730,Florence Double Room with Garden,9210063,Leonardo,2013-10-03,"Florence, Tuscany, Italy",1,Centro Storico,43.76293,11.23949,Private room,2,1.0,$39.00,26,56,86,361,3,0,,f,1,1.13
675,1753118,https://www.airbnb.com/rooms/1753118,Single room with terrace access,9221765,Luca,2013-10-04,"Florence, Tuscany, Italy",3,Campo di Marte,43.78475,11.26704,Private room,1,1.0,$32.00,3,11,27,302,0,0,,f,2,1.04
676,1753680,https://www.airbnb.com/rooms/1753680,Double bedroom with shower in Florence,1250315,Simone,2011-10-05,"Florence, Toscana, Italy",8,Rifredi,43.78333,11.25395,Private room,2,1.0,$31.00,15,45,75,350,1,0,,f,3,0.33
677,1757057,https://www.airbnb.com/rooms/1757057,"Mike's Home Tornabuoni - With 2 Bikes, Wi-Fi & AC!",7287618,Giovanni & Cosimo,2013-07-04,"Florence, Tuscany, Italy",2,Centro Storico,43.77056,11.25081,Entire home/apt,2,1.0,$67.00,13,43,73,151,27,7,,t,2,4.69
678,1763070,https://www.airbnb.com/rooms/1763070,City center with beautiful view,9267484,Anja,2013-10-06,"Florence, Tuscany, Italy",1,Centro Storico,43.76876,11.26427,Entire home/apt,4,2.0,$95.00,0,0,0,169,2,0,,f,1,0.24
679,1765945,https://www.airbnb.com/rooms/1765945,Federica's Suites - Loft V,8297815,Jacopo&Federica,2013-08-21,"Florence, Tuscany, Italy",4,Centro Storico,43.77661,11.2573,Entire home/apt,2,1.0,$80.00,23,39,39,208,2,0,,f,3,0.11
680,1767883,https://www.airbnb.com/rooms/1767883,APARTMENT THE ROOF WITH VIEW,9288345,Salvatore,2013-10-07,"Florence, Tuscany, Italy",12,Centro Storico,43.7668,11.26017,Entire home/apt,7,2.0,$125.00,5,35,65,275,2,0,,f,12,0.34
681,1771365,https://www.airbnb.com/rooms/1771365,Camera luminosa ben arredata.,9304196,Araceli,2013-10-08,"Florence, Tuscany, Italy",2,Campo di Marte,43.76716,11.27556,Private room,1,1.0,$49.00,0,0,24,299,2,0,,f,2,0.19
682,1776412,https://www.airbnb.com/rooms/1776412,Rooftop with duomo view from the huge terrace!,1820348,Caterina,2012-02-27,"Florence, Tuscany, Italy",1,Centro Storico,43.77825,11.2585,Entire home/apt,2,1.0,$125.00,15,45,75,350,6,0,,f,1,0.6
683,1792829,https://www.airbnb.com/rooms/1792829,home sweet home,9406362,Marco,2013-10-13,"Florence, Tuscany, Italy",1,Gavinana Galluzzo,43.76221,11.28466,Private room,3,1.0,$56.00,0,0,0,0,0,0,,f,1,0.1
684,1802113,https://www.airbnb.com/rooms/1802113,"Box House, a fashionable urban loft",2246956,Alessandro,2012-04-29,"Prato, Tuscany, Italy",1,Campo di Marte,43.76956,11.27473,Entire home/apt,4,2.0,$100.00,0,0,0,45,0,0,,f,1,1.32
685,1806477,https://www.airbnb.com/rooms/1806477,Iconic Twelve Century Medieval Tower Loft,9467590,Alfredo,2013-10-16,Argentina,2,Centro Storico,43.76787,11.25219,Entire home/apt,4,2.0,$238.00,27,53,83,326,16,1,,f,2,3.04
686,1807006,https://www.airbnb.com/rooms/1807006,Romantic Medieval Tower Loft,9467590,Alfredo,2013-10-16,Argentina,2,Centro Storico,43.76698,11.25289,Entire home/apt,4,2.0,$221.00,13,40,45,282,18,2,,f,2,2.2
687,1813210,https://www.airbnb.com/rooms/1813210,Camera con charme centro Firenze,9498704,Rolando,2013-10-18,"Florence, Tuscany, Italy",1,Centro Storico,43.77067,11.27054,Private room,2,1.0,$65.00,28,58,88,363,0,0,,f,1,0.51
688,1826957,https://www.airbnb.com/rooms/1826957,Suite in Santa Croce Florence,9559679,Marco,2013-10-21,"Florence, Tuscany, Italy",1,Centro Storico,43.77013,11.26263,Entire home/apt,2,1.0,$85.00,2,2,2,172,0,0,,f,1,0.12
689,1830272,https://www.airbnb.com/rooms/1830272,Moro Gemma 2b close to TORNABUONI,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.77138,11.24842,Entire home/apt,4,2.0,$190.00,20,21,21,221,0,0,048017LTN3424,t,125,0.17
690,1833662,https://www.airbnb.com/rooms/1833662,Amazing view from two family rooms,227111789,Flavia,2018-11-23,IT,3,Gavinana Galluzzo,43.75045,11.23102,Private room,4,2.0,$95.00,0,0,0,77,0,0,,f,3,
691,1844272,https://www.airbnb.com/rooms/1844272,"In centro comodo per Stazione, Duomo Sanitized LLS",9599042,Barbara,2013-10-23,"Impruneta, Tuscany, Italy",4,Centro Storico,43.7756,11.25202,Entire home/apt,6,3.0,$75.00,20,24,24,24,2,0,048017LTI1248,t,3,0.74
692,1844296,https://www.airbnb.com/rooms/1844296,Duomo a 2 passi Pz Signoria a 3. Sanitized. AC+LLS,9599042,Barbara,2013-10-23,"Impruneta, Tuscany, Italy",4,Centro Storico,43.7756,11.25202,Entire home/apt,7,3.0,$91.00,22,26,26,26,4,0,048017LTI1250,t,3,0.87
693,1845578,https://www.airbnb.com/rooms/1845578,Sunny Arno view apart. 3rd fl Drago Verde,9641979,Ilaria,2013-10-26,"Florence, Tuscany, Italy",10,Centro Storico,43.7678,11.25642,Entire home/apt,4,1.0,$125.00,14,44,74,327,20,0,,t,6,1.32
694,1846499,https://www.airbnb.com/rooms/1846499,GREAT FLAT WITH TERRACE IN THE HEART OF FLORENCE,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.76609,11.24745,Entire home/apt,14,4.0,$310.00,14,44,71,266,0,0,,f,12,0.06
695,1853621,https://www.airbnb.com/rooms/1853621,ALESSANDRO - Romantic apartment in 1860's Villa,2377476,Clara E Carlo,2012-05-15,"Florence, Toscana, Italy",14,Centro Storico,43.75885,11.24327,Entire home/apt,4,1.0,$90.00,26,56,86,361,0,0,,f,14,
696,1853860,https://www.airbnb.com/rooms/1853860,Apartment Aurea,6976636,Alberto,2013-06-18,"Florence, Tuscany, Italy",8,Isolotto Legnaia,43.77068,11.23978,Entire home/apt,6,4.0,$198.00,0,0,0,0,0,0,,t,7,0.32
697,1883359,https://www.airbnb.com/rooms/1883359,Fortezza 2 camere 2 bagni wifi 6 posti letto,9735446,Paolo,2013-10-31,"Florence, Tuscany, Italy",4,Rifredi,43.78941,11.24844,Entire home/apt,6,2.0,$75.00,28,58,88,88,3,1,,t,4,0.47
698,1884270,https://www.airbnb.com/rooms/1884270,Very close to the city center. Very beautiful.,8734464,Angelo,2013-09-09,"Toscana, Italia",1,Centro Storico,43.78058,11.23551,Entire home/apt,4,2.0,$60.00,0,0,0,241,9,0,,t,1,4.93
699,1906097,https://www.airbnb.com/rooms/1906097,Grande (8+) al centro vicino Duomo Sanitized! LLS,9599042,Barbara,2013-10-23,"Impruneta, Tuscany, Italy",4,Centro Storico,43.775597,11.252019,Entire home/apt,10,7.0,$119.00,19,23,23,23,2,0,048017LTI1249,t,3,0.64
700,1908374,https://www.airbnb.com/rooms/1908374,Lauraholidayhouse,9903656,Lorenzo,2013-11-09,"Florence, Tuscany, Italy",3,Centro Storico,43.77629,11.26129,Entire home/apt,3,1.0,$70.00,11,11,27,302,0,0,,t,3,1.47
701,1910958,https://www.airbnb.com/rooms/1910958,Chic Apartment close to Piazza della Signoria,1527944,Giovanni,2011-12-22,"Florence, Tuscany, Italy",11,Centro Storico,43.76716,11.26012,Entire home/apt,4,1.0,$94.00,14,44,74,346,13,1,,t,4,2.23
702,1927862,https://www.airbnb.com/rooms/1927862,La Sosta de' Savi - David Double Room,9942930,Gabriele,2013-11-11,"Florence, Tuscany, Italy",0,Campo di Marte,43.774418,11.293558,Private room,2,1.0,$58.00,24,54,84,359,0,0,,f,2,0.42
703,1933887,https://www.airbnb.com/rooms/1933887,Fortezza  4 bedrooms 3 private bathrooms,9735446,Paolo,2013-10-31,"Florence, Tuscany, Italy",4,Rifredi,43.78595,11.25118,Entire home/apt,8,4.0,$95.00,28,58,88,178,6,0,,t,4,1.61
704,1937245,https://www.airbnb.com/rooms/1937245,Loving House in Florence,9243656,Cecilia,2013-10-05,"Florence, Tuscany, Italy",0,Campo di Marte,43.78896,11.27357,Entire home/apt,4,1.0,$47.00,0,0,0,14,0,0,,t,1,0.81
705,1939974,https://www.airbnb.com/rooms/1939974,Nice & Artistic Studio Flat Near Ponte Vecchio,1527944,Giovanni,2011-12-22,"Florence, Tuscany, Italy",11,Centro Storico,43.76853,11.24818,Entire home/apt,2,,$77.00,20,50,80,355,41,4,,t,4,3.78
706,1946052,https://www.airbnb.com/rooms/1946052,K&F SAN FREDIANO SMART APT - CENTER OF FLORENCE,10066186,Chiara&Francesco,2013-11-17,"Florence, Tuscany, Italy",1,Centro Storico,43.76377,11.24395,Entire home/apt,4,1.0,$72.00,27,57,87,362,8,0,,t,1,0.34
707,1955278,https://www.airbnb.com/rooms/1955278,Mimi's in Florence: your studio,643110,Isabella,2011-05-30,"Florence, Toscana, Italy",5,Rifredi,43.7971,11.25303,Private room,3,1.0,$77.00,25,55,85,360,1,0,,f,6,0.14
708,1957205,https://www.airbnb.com/rooms/1957205,Villa under Piazzale Michelangelo,5516284,Agnese,2013-03-18,"Florence, Tuscany, Italy",9,Centro Storico,43.76426,11.26573,Entire home/apt,6,3.0,$250.00,0,0,0,0,0,0,,f,4,0.3
709,1959726,https://www.airbnb.com/rooms/1959726,Bonifacio 15,10124696,Costanza,2013-11-19,"Florence, Tuscany, Italy",1,Centro Storico,43.78143,11.25714,Entire home/apt,4,1.0,$80.00,27,57,87,362,1,0,,f,1,0.78
710,1968160,https://www.airbnb.com/rooms/1968160,Historic Centre A/C and WIfi Silent,10165645,Marina,2013-11-21,"Florence, Tuscany, Italy",1,Centro Storico,43.76929,11.24814,Entire home/apt,6,2.0,$73.00,0,0,0,0,0,0,,f,1,0.64
711,1974325,https://www.airbnb.com/rooms/1974325,CHARMING GARDEN IN FLORENCE,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.7702,11.24023,Entire home/apt,6,2.0,$100.00,2,3,15,210,3,1,,t,12,0.26
712,1976751,https://www.airbnb.com/rooms/1976751,BARDINO: Nearby Ponte Vecchio.,10204131,Flavia,2013-11-23,"Milan, Lombardy, Italy",5,Centro Storico,43.76795,11.25631,Entire home/apt,2,,$85.00,0,0,0,0,0,0,,f,5,0.01
713,1983479,https://www.airbnb.com/rooms/1983479,Quiet luminous balcony Apartment,10234410,Bianca,2013-11-24,"Bagno a Ripoli, Tuscany, Italy",1,Centro Storico,43.77261,11.26435,Entire home/apt,4,1.0,$85.00,0,0,0,0,0,0,,f,1,2.19
714,1992336,https://www.airbnb.com/rooms/1992336,For your Freedom in Firenze.. ;D,6615546,Susanna,2013-05-28,"Florence, Tuscany, Italy",5,Campo di Marte,43.78234,11.26348,Private room,2,1.0,$50.00,0,0,0,211,2,0,,f,4,0.18
715,1996627,https://www.airbnb.com/rooms/1996627,Panoramico apt nel cuore di Firenze,10289542,Residence La Medicea S.R.L.,2013-11-27,"Florence, Tuscany, Italy",6,Centro Storico,43.77666,11.25283,Entire home/apt,4,2.0,$110.00,14,14,14,14,1,0,,t,5,0.59
716,1998266,https://www.airbnb.com/rooms/1998266,"Primaluce - Unconventional luxury retreat, with great view of Florence",10256194,Claudia,2013-11-25,"Florence, Tuscany, Italy",3,Campo di Marte,43.78131,11.32694,Entire home/apt,4,2.0,$520.00,0,0,0,251,3,0,,t,5,0.43
717,1999114,https://www.airbnb.com/rooms/1999114,"Vespro -  Luxury retreat,  great view of Florence",10256194,Claudia,2013-11-25,"Florence, Tuscany, Italy",3,Campo di Marte,43.78231,11.32636,Entire home/apt,6,3.0,$320.00,0,0,0,234,6,0,,t,5,0.51
718,2001640,https://www.airbnb.com/rooms/2001640,Meriggio Luxury - Overview Florence,10256194,Claudia,2013-11-25,"Florence, Tuscany, Italy",3,Campo di Marte,43.78084,11.3259,Entire home/apt,2,1.0,$112.00,0,0,0,254,8,0,,t,5,0.33
719,2006036,https://www.airbnb.com/rooms/2006036,elegante apt. nel centro storico,10289542,Residence La Medicea S.R.L.,2013-11-27,"Florence, Tuscany, Italy",6,Centro Storico,43.77713,11.25222,Entire home/apt,4,,$110.00,8,8,8,8,0,0,,t,5,0.39
720,2007270,https://www.airbnb.com/rooms/2007270,very quite 10 min to San Frediano,10331584,Serena,2013-11-29,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.7708,11.23164,Entire home/apt,2,1.0,$95.00,8,9,39,314,0,0,,f,1,0.02
721,2008021,https://www.airbnb.com/rooms/2008021,"""La casa di Paola"" piccola incantevole in centro",10334738,Paola,2013-11-29,"Signa, Toscana, Italy",1,Centro Storico,43.77985,11.25818,Entire home/apt,2,1.0,$36.00,6,24,42,259,25,1,,f,1,5.22
722,2019960,https://www.airbnb.com/rooms/2019960,Casa al Loggiato del Brunelleschi,10384194,Jacopo,2013-12-02,"Florence, Tuscany, Italy",1,Centro Storico,43.7763,11.26286,Entire home/apt,4,2.0,$120.00,0,0,0,0,0,0,,f,1,0.01
723,2024190,https://www.airbnb.com/rooms/2024190,Country feeling in the city,227111789,Flavia,2018-11-23,IT,3,Gavinana Galluzzo,43.75123,11.22977,Private room,4,1.0,$65.00,0,0,0,199,0,0,,f,3,
724,2026241,https://www.airbnb.com/rooms/2026241,SanMarco Apartment and Guided Tours,10408989,Francesco & Lucia,2013-12-03,"Florence, Tuscany, Italy",1,Centro Storico,43.78088,11.26193,Entire home/apt,4,2.0,$105.00,15,45,75,350,0,0,,t,1,1.81
725,2030418,https://www.airbnb.com/rooms/2030418,Charme near Piazza della Signoria,5084788,Simona,2013-02-14,"Lastra a Signa, Tuscany, Italy",2,Centro Storico,43.7695,11.25782,Entire home/apt,5,2.0,$176.00,24,54,79,330,0,0,,t,2,0.23
726,2037844,https://www.airbnb.com/rooms/2037844,Apartment with terrace in Florence,10455086,Amelie,2013-12-05,"Florence, Tuscany, Italy",2,Rifredi,43.78604,11.25326,Entire home/apt,8,4.0,$106.00,0,0,3,254,0,0,,f,1,2.27
727,2048903,https://www.airbnb.com/rooms/2048903,Apartment in the center of Florence.,10502199,Giovanni,2013-12-08,IT,1,Centro Storico,43.77485,11.25217,Entire home/apt,4,1.0,$80.00,24,54,84,359,0,0,,f,1,0.21
728,2053796,https://www.airbnb.com/rooms/2053796,Tornabuoni Apartment in Florence,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",47,Centro Storico,43.7717,11.2508,Entire home/apt,4,1.0,$97.00,25,55,85,316,3,0,,t,48,1.74
729,2056374,https://www.airbnb.com/rooms/2056374,Large loft in the heart of the city,5256763,Salvatore,2013-02-27,"Florence, Tuscany, Italy",1,Centro Storico,43.76639,11.24604,Entire home/apt,2,1.0,$75.00,12,12,12,161,5,0,,f,3,0.77
730,2074541,https://www.airbnb.com/rooms/2074541,central studio in via del corso.,5464645,Luca,2013-03-14,"Chicago, Illinois, United States",4,Centro Storico,43.77125,11.25524,Entire home/apt,2,1.0,$65.00,22,52,82,170,1,0,,f,4,0.89
731,2077002,https://www.airbnb.com/rooms/2077002,Gerardo Home Florence,10548598,Gerardo,2013-12-10,"Florence, Tuscany, Italy",2,Centro Storico,43.77252,11.26766,Entire home/apt,3,2.0,$63.00,27,57,87,362,0,0,,f,2,0.14
732,2077904,https://www.airbnb.com/rooms/2077904,Cozy apartment near Ponte Vecchio,10617769,Clara,2013-12-14,"Florence, Tuscany, Italy",1,Centro Storico,43.76638,11.2531,Entire home/apt,2,1.0,$57.00,14,44,74,315,3,0,,f,1,0.46
733,2085183,https://www.airbnb.com/rooms/2085183,Comfortable and elegant in Florence,10648078,Stefano,2013-12-16,"Rome, Lazio, Italy",2,Centro Storico,43.76797,11.24211,Entire home/apt,3,1.0,$81.00,0,0,0,205,0,0,,f,2,0.05
734,2093260,https://www.airbnb.com/rooms/2093260,TERRACE ON THE CATHEDRAL,5095014,Katia,2013-02-15,"Florence, Tuscany, Italy",2,Centro Storico,43.77518,11.25775,Entire home/apt,4,1.0,$223.00,14,44,74,328,38,4,,t,2,4.11
735,2096979,https://www.airbnb.com/rooms/2096979,Apartment Lyli,1885212,Patrizia,2012-03-08,"Florence, Toscana, Italy",10,Centro Storico,43.7682,11.25167,Entire home/apt,2,,$61.00,19,49,79,354,2,0,,t,8,0.71
736,2099608,https://www.airbnb.com/rooms/2099608,Delicious Studio Near City Centre,10708445,Cinzia,2013-12-19,"Florence, Tuscany, Italy",1,Centro Storico,43.78062,11.24474,Entire home/apt,4,1.0,$60.00,14,14,14,235,2,0,,t,1,0.3
737,2100730,https://www.airbnb.com/rooms/2100730,Florence exclusive and comfortable,10648078,Stefano,2013-12-16,"Rome, Lazio, Italy",2,Centro Storico,43.76616,11.24201,Entire home/apt,3,1.0,$65.00,0,0,0,260,0,0,,f,2,0.04
738,2101012,https://www.airbnb.com/rooms/2101012,LEONI,8272782,Paolo,2013-08-20,"Florence, Tuscany, Italy",1,Centro Storico,43.76878,11.25622,Entire home/apt,5,2.0,$85.00,16,46,73,329,25,0,,t,1,0.92
739,2105096,https://www.airbnb.com/rooms/2105096,Sonia Home,10548598,Gerardo,2013-12-10,"Florence, Tuscany, Italy",2,Centro Storico,43.77227,11.26649,Entire home/apt,3,1.0,$65.00,27,57,87,362,0,0,,f,2,0.32
740,2125090,https://www.airbnb.com/rooms/2125090,Maison Orange Florence [Street View],3075554,Natalia And Alex,2012-07-27,"Florence, Tuscany, Italy",3,Centro Storico,43.76902,11.2573,Entire home/apt,2,1.0,$108.00,15,23,53,324,2,0,,t,3,2.41
741,2130182,https://www.airbnb.com/rooms/2130182,Attico d'Azeglio,10867823,Federico,2013-12-28,Italy,1,Centro Storico,43.77458,11.26705,Entire home/apt,4,1.0,$60.00,15,45,75,350,2,0,,t,1,0.1
742,2130829,https://www.airbnb.com/rooms/2130829,Light and airy flat in San Frediano,10871006,Flavia,2013-12-28,"Florence, Tuscany, Italy",1,Centro Storico,43.77003,11.24229,Entire home/apt,3,1.0,$70.00,0,0,0,0,0,0,,f,1,3.1
743,2133975,https://www.airbnb.com/rooms/2133975,"Charming apartment  ""open space""",10888948,Andrea,2013-12-29,"Florence, Tuscany, Italy",1,Campo di Marte,43.79101,11.27029,Entire home/apt,2,1.0,$55.00,7,7,7,230,0,0,,f,1,1.37
744,2141417,https://www.airbnb.com/rooms/2141417,Apartment elegant and charming,10928614,Francesco,2013-12-31,IT,10,Centro Storico,43.76702,11.25142,Entire home/apt,6,2.0,$145.00,14,14,14,196,8,1,,t,10,0.24
745,2144150,https://www.airbnb.com/rooms/2144150,Cozy Eco Friendly Ponte Vecchio Apartment,10944260,Vittoria,2014-01-01,"Florence, Tuscany, Italy",1,Centro Storico,43.76628,11.25389,Entire home/apt,5,3.0,$120.00,0,0,16,291,0,0,,f,1,0.91
746,2146913,https://www.airbnb.com/rooms/2146913,What a view in Florence heart!,5192959,Saverio,2013-02-23,"Impruneta, Tuscany, Italy",2,Centro Storico,43.76822,11.24888,Entire home/apt,9,3.0,$250.00,4,29,40,189,14,2,,t,2,2.97
747,2148169,https://www.airbnb.com/rooms/2148169,"Kissed by the sun,  S. Lorenzo-Santa Maria Novella",10964262,Rossella,2014-01-02,"Florence, Tuscany, Italy",1,Centro Storico,43.77722,11.25116,Entire home/apt,4,1.0,$66.00,17,47,77,339,8,0,,f,1,1.8
748,2148400,https://www.airbnb.com/rooms/2148400,Love apartment,10965225,Cristian,2014-01-02,"Florence, Tuscany, Italy",2,Centro Storico,43.76687,11.24912,Entire home/apt,5,1.0,$55.00,0,0,0,199,9,0,,t,2,2.85
749,2153568,https://www.airbnb.com/rooms/2153568,Cathedral view apartment / terrace,10990422,Giuseppe-Tuscany Holiday Rent Manag,2014-01-03,"Seville, Andalusia, Spain",206,Centro Storico,43.77467,11.25088,Entire home/apt,8,3.0,"$8,000.00",0,0,0,0,0,0,,f,10,0.11
750,2156885,https://www.airbnb.com/rooms/2156885,PONTEVECCHIO: the view on Arno!,10204131,Flavia,2013-11-23,"Milan, Lombardy, Italy",5,Centro Storico,43.76532,11.2567,Entire home/apt,2,,$100.00,0,0,0,0,0,0,,f,5,
751,2157771,https://www.airbnb.com/rooms/2157771,Apartment near Piazza Signoria,10990422,Giuseppe-Tuscany Holiday Rent Manag,2014-01-03,"Seville, Andalusia, Spain",206,Centro Storico,43.77112,11.25349,Entire home/apt,6,2.0,$179.00,0,0,0,0,0,0,,f,10,0.07
752,2158066,https://www.airbnb.com/rooms/2158066,"Central apartment near the Dome,Airco,Wi-Fi.",10990422,Giuseppe-Tuscany Holiday Rent Manag,2014-01-03,"Seville, Andalusia, Spain",206,Centro Storico,43.77703,11.2563,Entire home/apt,7,3.0,$239.00,17,47,77,349,0,0,,f,10,0.05
753,2161445,https://www.airbnb.com/rooms/2161445,Brand new apt in heart of Florence,362247,Sid,2011-01-25,"Florence, Tuscany, Italy",38,Centro Storico,43.76802,11.26155,Entire home/apt,3,,$50.00,25,55,85,356,23,1,,t,33,3.1
754,2165192,https://www.airbnb.com/rooms/2165192,Skyline Duomo Views-Suite Montebello,11046813,Elisabetta E Leonardo,2014-01-05,"Florence, Tuscany, Italy",8,Centro Storico,43.77423,11.24481,Entire home/apt,4,1.0,$110.00,0,0,0,216,0,0,,t,2,3.98
755,2167925,https://www.airbnb.com/rooms/2167925,Tornabuoni - Central Florence,11048632,Lisa,2014-01-05,"Florence, Tuscany, Italy",2,Centro Storico,43.77603,11.24934,Entire home/apt,7,4.0,$264.00,22,49,79,322,2,0,,t,1,2.07
756,2168657,https://www.airbnb.com/rooms/2168657,Air conditioned near Santa Croce,10990422,Giuseppe-Tuscany Holiday Rent Manag,2014-01-03,"Seville, Andalusia, Spain",206,Centro Storico,43.76839,11.25895,Entire home/apt,7,3.0,$218.00,12,26,26,233,0,0,,f,10,0.04
757,2169141,https://www.airbnb.com/rooms/2169141,LUXURY APARTMENT IN THE CENTER OF FLORENCE,11066570,Matilda,2014-01-06,"Florence, Tuscany, Italy",1,Centro Storico,43.77974,11.25464,Entire home/apt,6,3.0,$241.00,16,46,76,294,18,3,,t,1,2.43
758,2170381,https://www.airbnb.com/rooms/2170381,Lovely Apt in the heart of Florence,5518860,Alessandra,2013-03-18,"Florence, Tuscany, Italy",2,Centro Storico,43.7671,11.24695,Entire home/apt,4,1.0,$55.00,0,0,0,77,0,0,,f,2,3.2
759,2172706,https://www.airbnb.com/rooms/2172706,"New house with garden, unique view",7127790,Anna,2013-06-26,"Florence, Tuscany, Italy",1,Campo di Marte,43.81006,11.27258,Entire home/apt,6,2.0,$117.00,30,60,84,196,7,0,,t,1,1.67
760,2182026,https://www.airbnb.com/rooms/2182026,Pretty Sprone Palazzo Pitti,10928614,Francesco,2013-12-31,IT,10,Centro Storico,43.767,11.24951,Entire home/apt,2,1.0,$56.00,14,34,44,268,3,0,,t,10,0.33
761,2191476,https://www.airbnb.com/rooms/2191476,Nice apartment in Florence 68 sqm near the center,4166122,Graziano,2012-11-16,"Florence, Tuscany, Italy",1,Rifredi,43.79134,11.23894,Entire home/apt,3,1.0,$58.00,14,44,74,349,0,0,,f,1,0.77
762,2195298,https://www.airbnb.com/rooms/2195298,TORRE: view on the hanging garden,10204131,Flavia,2013-11-23,"Milan, Lombardy, Italy",5,Centro Storico,43.76621,11.25511,Entire home/apt,4,1.0,$90.00,0,0,0,0,0,0,,f,5,
763,2195624,https://www.airbnb.com/rooms/2195624,"Wi-Fi CITY CENTER, 2 SINGLE BEDS STANDARD ROOM",6615546,Susanna,2013-05-28,"Florence, Tuscany, Italy",5,Centro Storico,43.77193,11.26113,Private room,2,1.0,$30.00,1,1,2,201,1,0,,f,4,0.27
